4291,143.033340,387.000366,387.000366,100.000000
4293,143.100006,387.000366,387.000366,100.000000
4295,143.166672,387.000366,387.000366,100.000000
4297,143.233337,387.000366,387.000366,100.000000
4299,143.300003,387.000366,387.000366,100.000000
4301,143.366669,387.000366,387.000366,100.000000
4303,143.433334,387.000366,387.000366,100.000000
4305,143.500000,387.000366,387.000366,100.000000
4307,143.566681,387.000366,387.000366,100.000000
4309,143.633347,387.000366,387.000366,100.000000
4311,143.700012,387.000366,387.000366,100.000000
4313,143.766678,387.000366,387.000366,100.000000
4315,143.833344,387.000366,387.000366,100.000000
4317,143.900009,387.000366,387.000366,100.000000
4319,143.966675,387.000366,387.000366,100.000000
4321,144.033340,387.000366,387.000366,100.000000
4323,144.100006,387.000366,387.000366,100.000000
4325,144.166672,387.000366,387.000366,100.000000
4327,144.233337,387.000366,387.000366,100.000000
4329,144.300003,387.000366,387.000366,100.000000
4331,144.366669,387.000366,387.000366,100.000000
4333,144.433334,387.000366,387.000366,100.000000
4335,144.500000,387.000366,387.000366,100.000000
4337,144.566681,387.000366,387.000366,100.000000
4339,144.633347,387.000366,387.000366,100.000000
4341,144.700012,387.000366,387.000366,100.000000
4343,144.766678,387.000366,387.000366,100.000000
4345,144.833344,387.000366,387.000366,100.000000
4347,144.900009,387.000366,387.000366,100.000000
4349,144.966675,387.000366,387.000366,100.000000
4351,145.033340,387.000366,387.000366,100.000000
4353,145.100006,387.000366,387.000366,100.000000
4355,145.166672,387.000366,387.000366,100.000000
4357,145.233337,387.000366,387.000366,100.000000
4359,145.300003,387.000366,387.000366,100.000000
4361,145.366669,387.000366,387.000366,100.000000
4363,145.433334,387.000366,387.000366,100.000000
4365,145.500000,387.000366,387.000366,100.000000
4367,145.566681,387.000366,387.000366,100.000000
4369,145.633347,387.000366,387.000366,100.000000
4371,145.700012,387.000366,387.000366,100.000000
4373,145.766678,387.000366,387.000366,100.000000
4375,145.833344,387.000366,387.000366,100.000000
4377,145.900009,387.000366,387.000366,100.000000
4379,145.966675,387.000366,387.000366,100.000000
4381,146.033340,387.000366,387.000366,100.000000
4383,146.100006,387.000366,387.000366,100.000000
4385,146.166672,387.000366,387.000366,100.000000
4387,146.233337,387.000366,387.000366,100.000000
4389,146.300003,387.000366,387.000366,100.000000
4391,146.366669,387.000366,387.000366,100.000000
4393,146.433334,387.000366,387.000366,100.000000
4395,146.500015,387.000366,387.000366,100.000000
4397,146.566681,387.000366,387.000366,100.000000
4399,146.633347,387.000366,387.000366,100.000000
4401,146.700012,387.000366,387.000366,100.000000
4403,146.766678,387.000366,387.000366,100.000000
4405,146.833344,387.000366,387.000366,100.000000
4407,146.900009,387.000366,387.000366,100.000000
4409,146.966675,387.000366,387.000366,100.000000
4411,147.033340,387.000366,387.000366,100.000000
4413,147.100006,387.000366,387.000366,100.000000
4415,147.166672,387.000366,387.000366,100.000000
4417,147.233337,387.000366,387.000366,100.000000
4419,147.300003,299.000275,387.000366,77.260979
4421,147.366669,299.000275,387.000366,77.260979
4423,147.433334,302.000275,387.000366,78.036171
4425,147.500015,304.000305,387.000366,78.552971
4427,147.566681,304.000305,387.000366,78.552971
4429,147.633347,307.000305,387.000366,79.328171
4431,147.700012,309.000305,387.000366,79.844963
4433,147.766678,309.000305,387.000366,79.844963
4435,147.833344,312.000305,387.000366,80.620155
4437,147.900009,314.000305,387.000366,81.136955
4439,147.966675,314.000305,387.000366,81.136955
4441,148.033340,317.000305,387.000366,81.912148
4443,148.100006,319.000305,387.000366,82.428947
4445,148.166672,319.000305,387.000366,82.428947
4447,148.233337,322.000305,387.000366,83.204132
4449,148.300003,324.000305,387.000366,83.720932
4451,148.366669,324.000305,387.000366,83.720932
4453,148.433334,327.000305,387.000366,84.496124
4455,148.500015,329.000305,387.000366,85.012917
4457,148.566681,329.000305,387.000366,85.012917
4459,148.633347,332.000305,387.000366,85.788116
4461,148.700012,334.000305,387.000366,86.304909
4463,148.766678,334.000305,387.000366,86.304909
4465,148.833344,337.000336,387.000366,87.080109
4467,148.900009,339.000336,387.000366,87.596909
4469,148.966675,339.000336,387.000366,87.596909
4471,149.033340,342.000336,387.000366,88.372093
4473,149.100006,344.000336,387.000366,88.888893
4475,149.166672,344.000336,387.000366,88.888893
4477,149.233337,347.000336,387.000366,89.664085
4479,149.300003,349.000336,387.000366,90.180878
4481,149.366669,349.000336,387.000366,90.180878
4483,149.433334,352.000336,387.000366,90.956078
4485,149.500015,354.000336,387.000366,91.472870
4487,149.566681,354.000336,387.000366,91.472870
4489,149.633347,357.000336,387.000366,92.248062
4491,149.700012,359.000336,387.000366,92.764854
4493,149.766678,359.000336,387.000366,92.764854
4495,149.833344,362.000336,387.000366,93.540047
4497,149.900009,364.000336,387.000366,94.056847
4499,149.966675,364.000336,387.000366,94.056847
4501,150.033340,367.000336,387.000366,94.832039
4503,150.100006,369.000366,387.000366,95.348839
4505,150.166672,369.000366,387.000366,95.348839
4507,150.233337,372.000366,387.000366,96.124039
4509,150.300003,374.000366,387.000366,96.640831
4511,150.366669,374.000366,387.000366,96.640831
4513,150.433334,377.000366,387.000366,97.416023
4515,150.500015,379.000366,387.000366,97.932816
4517,150.566681,379.000366,387.000366,97.932816
4519,150.633347,382.000366,387.000366,98.708008
4521,150.700012,384.000366,387.000366,99.224808
4523,150.766678,384.000366,387.000366,99.224808
4525,150.833344,387.000366,387.000366,100.000000
4527,150.900009,387.000366,387.000366,100.000000
4529,150.966675,387.000366,387.000366,100.000000
4531,151.033340,387.000366,387.000366,100.000000
4533,151.100006,387.000366,387.000366,100.000000
4535,151.166672,387.000366,387.000366,100.000000
4537,151.233337,387.000366,387.000366,100.000000
4539,151.300003,387.000366,387.000366,100.000000
4541,151.366669,387.000366,387.000366,100.000000
4543,151.433334,387.000366,387.000366,100.000000
4545,151.500015,387.000366,387.000366,100.000000
4547,151.566681,387.000366,387.000366,100.000000
4549,151.633347,387.000366,387.000366,100.000000
4551,151.700012,387.000366,387.000366,100.000000
4553,151.766678,387.000366,387.000366,100.000000
4555,151.833344,387.000366,387.000366,100.000000
4557,151.900009,387.000366,387.000366,100.000000
4559,151.966675,387.000366,387.000366,100.000000
4561,152.033340,387.000366,387.000366,100.000000
4563,152.100006,387.000366,387.000366,100.000000
4565,152.166672,387.000366,387.000366,100.000000
4567,152.233337,387.000366,387.000366,100.000000
4569,152.300003,387.000366,387.000366,100.000000
4571,152.366669,387.000366,387.000366,100.000000
4573,152.433334,387.000366,387.000366,100.000000
4575,152.500015,387.000366,387.000366,100.000000
4577,152.566681,387.000366,387.000366,100.000000
4579,152.633347,387.000366,387.000366,100.000000
4581,152.700012,387.000366,387.000366,100.000000
4583,152.766678,387.000366,387.000366,100.000000
4585,152.833344,387.000366,387.000366,100.000000
4587,152.900009,387.000366,387.000366,100.000000
4589,152.966675,387.000366,387.000366,100.000000
4591,153.033340,387.000366,387.000366,100.000000
4593,153.100006,387.000366,387.000366,100.000000
4595,153.166672,387.000366,387.000366,100.000000
4597,153.233337,387.000366,387.000366,100.000000
4599,153.300003,387.000366,387.000366,100.000000
4601,153.366669,387.000366,387.000366,100.000000
4603,153.433334,387.000366,387.000366,100.000000
4605,153.500015,387.000366,387.000366,100.000000
4607,153.566681,387.000366,387.000366,100.000000
4609,153.633347,387.000366,387.000366,100.000000
4611,153.700012,387.000366,387.000366,100.000000
4613,153.766678,387.000366,387.000366,100.000000
4615,153.833344,387.000366,387.000366,100.000000
4617,153.900009,387.000366,387.000366,100.000000
4619,153.966675,387.000366,387.000366,100.000000
4621,154.033340,387.000366,387.000366,100.000000
4623,154.100006,387.000366,387.000366,100.000000
4625,154.166672,387.000366,387.000366,100.000000
4627,154.233337,387.000366,387.000366,100.000000
4629,154.300003,387.000366,387.000366,100.000000
4631,154.366669,387.000366,387.000366,100.000000
4633,154.433334,387.000366,387.000366,100.000000
4635,154.500015,387.000366,387.000366,100.000000
4637,154.566681,387.000366,387.000366,100.000000
4639,154.633347,387.000366,387.000366,100.000000
4641,154.700012,387.000366,387.000366,100.000000
4643,154.766678,387.000366,387.000366,100.000000
4645,154.833344,387.000366,387.000366,100.000000
4647,154.900009,387.000366,387.000366,100.000000
4649,154.966675,387.000366,387.000366,100.000000
4651,155.033340,387.000366,387.000366,100.000000
4653,155.100006,387.000366,387.000366,100.000000
4655,155.166672,387.000366,387.000366,100.000000
4657,155.233337,387.000366,387.000366,100.000000
4659,155.300003,387.000366,387.000366,100.000000
4661,155.366669,387.000366,387.000366,100.000000
4663,155.433334,387.000366,387.000366,100.000000
4665,155.500015,387.000366,387.000366,100.000000
4667,155.566681,387.000366,387.000366,100.000000
4669,155.633347,387.000366,387.000366,100.000000
4671,155.700012,387.000366,387.000366,100.000000
4673,155.766678,387.000366,387.000366,100.000000
4675,155.833344,387.000366,387.000366,100.000000
4677,155.900009,387.000366,387.000366,100.000000
4679,155.966675,387.000366,387.000366,100.000000
4681,156.033340,387.000366,387.000366,100.000000
4683,156.100006,387.000366,387.000366,100.000000
4685,156.166672,387.000366,387.000366,100.000000
4687,156.233337,387.000366,387.000366,100.000000
4689,156.300003,387.000366,387.000366,100.000000
4691,156.366669,387.000366,387.000366,100.000000
4693,156.433334,387.000366,387.000366,100.000000
4695,156.500015,387.000366,387.000366,100.000000
4697,156.566681,387.000366,387.000366,100.000000
4699,156.633347,387.000366,387.000366,100.000000
4701,156.700012,387.000366,387.000366,100.000000
4703,156.766678,387.000366,387.000366,100.000000
4705,156.833344,387.000366,387.000366,100.000000
4707,156.900009,387.000366,387.000366,100.000000
4709,156.966675,387.000366,387.000366,100.000000
4711,157.033340,387.000366,387.000366,100.000000
4713,157.100006,387.000366,387.000366,100.000000
4715,157.166672,387.000366,387.000366,100.000000
4717,157.233337,387.000366,387.000366,100.000000
4719,157.300003,387.000366,387.000366,100.000000
4721,157.366669,387.000366,387.000366,100.000000
4723,157.433334,387.000366,387.000366,100.000000
4725,157.500015,387.000366,387.000366,100.000000
4727,157.566681,387.000366,387.000366,100.000000
4729,157.633347,387.000366,387.000366,100.000000
4731,157.700012,387.000366,387.000366,100.000000
4733,157.766678,387.000366,387.000366,100.000000
4735,157.833344,387.000366,387.000366,100.000000
4737,157.900009,387.000366,387.000366,100.000000
4739,157.966675,387.000366,387.000366,100.000000
4741,158.033340,387.000366,387.000366,100.000000
4743,158.100006,387.000366,387.000366,100.000000
4745,158.166672,387.000366,387.000366,100.000000
4747,158.233337,387.000366,387.000366,100.000000
4749,158.300003,387.000366,387.000366,100.000000
4751,158.366669,387.000366,387.000366,100.000000
4753,158.433334,387.000366,387.000366,100.000000
4755,158.500015,387.000366,387.000366,100.000000
4757,158.566681,387.000366,387.000366,100.000000
4759,158.633347,387.000366,387.000366,100.000000
4761,158.700012,387.000366,387.000366,100.000000
4763,158.766678,387.000366,387.000366,100.000000
4765,158.833344,387.000366,387.000366,100.000000
4767,158.900009,387.000366,387.000366,100.000000
4769,158.966675,387.000366,387.000366,100.000000
4771,159.033340,387.000366,387.000366,100.000000
4773,159.100006,387.000366,387.000366,100.000000
4775,159.166672,387.000366,387.000366,100.000000
4777,159.233337,387.000366,387.000366,100.000000
4779,159.300003,387.000366,387.000366,100.000000
4781,159.366669,387.000366,387.000366,100.000000
4783,159.433334,387.000366,387.000366,100.000000
4785,159.500015,387.000366,387.000366,100.000000
4787,159.566681,387.000366,387.000366,100.000000
4789,159.633347,387.000366,387.000366,100.000000
4791,159.700012,387.000366,387.000366,100.000000
4793,159.766678,387.000366,387.000366,100.000000
4795,159.833344,387.000366,387.000366,100.000000
4797,159.900009,387.000366,387.000366,100.000000
4799,159.966675,387.000366,387.000366,100.000000
4801,160.033340,387.000366,387.000366,100.000000
4803,160.100006,387.000366,387.000366,100.000000
4805,160.166672,387.000366,387.000366,100.000000
4807,160.233337,387.000366,387.000366,100.000000
4809,160.300003,387.000366,387.000366,100.000000
4811,160.366669,387.000366,387.000366,100.000000
4813,160.433334,387.000366,387.000366,100.000000
4815,160.500015,387.000366,387.000366,100.000000
4817,160.566681,387.000366,387.000366,100.000000
4819,160.633347,387.000366,387.000366,100.000000
4821,160.700012,387.000366,387.000366,100.000000
4823,160.766678,387.000366,387.000366,100.000000
4825,160.833344,387.000366,387.000366,100.000000
4827,160.900009,387.000366,387.000366,100.000000
4829,160.966675,387.000366,387.000366,100.000000
4831,161.033340,387.000366,387.000366,100.000000
4833,161.100006,387.000366,387.000366,100.000000
4835,161.166672,387.000366,387.000366,100.000000
4837,161.233337,387.000366,387.000366,100.000000
4839,161.300003,387.000366,387.000366,100.000000
4841,161.366669,387.000366,387.000366,100.000000
4843,161.433334,387.000366,387.000366,100.000000
4845,161.500015,387.000366,387.000366,100.000000
4847,161.566681,387.000366,387.000366,100.000000
4849,161.633347,387.000366,387.000366,100.000000
4851,161.700012,387.000366,387.000366,100.000000
4853,161.766678,387.000366,387.000366,100.000000
4855,161.833344,387.000366,387.000366,100.000000
4857,161.900009,387.000366,387.000366,100.000000
4859,161.966675,387.000366,387.000366,100.000000
4861,162.033340,387.000366,387.000366,100.000000
4863,162.100006,387.000366,387.000366,100.000000
4865,162.166672,387.000366,387.000366,100.000000
4867,162.233337,387.000366,387.000366,100.000000
4869,162.300003,387.000366,387.000366,100.000000
4871,162.366669,387.000366,387.000366,100.000000
4873,162.433334,298.000275,387.000366,77.002586
4875,162.500015,298.000275,387.000366,77.002586
4877,162.566681,298.000275,387.000366,77.002586
4879,162.633347,298.000275,387.000366,77.002586
4881,162.700012,298.000275,387.000366,77.002586
4883,162.766678,298.000275,387.000366,77.002586
4885,162.833344,298.000275,387.000366,77.002586
4887,162.900009,298.000275,387.000366,77.002586
4889,162.966675,298.000275,387.000366,77.002586
4891,163.033340,299.000275,387.000366,77.260979
4893,163.100006,299.000275,387.000366,77.260979
4895,163.166672,299.000275,387.000366,77.260979
4897,163.233337,299.000275,387.000366,77.260979
4899,163.300003,299.000275,387.000366,77.260979
4901,163.366669,299.000275,387.000366,77.260979
4903,163.433334,299.000275,387.000366,77.260979
4905,163.500015,300.000275,387.000366,77.519379
4907,163.566681,300.000275,387.000366,77.519379
4909,163.633347,300.000275,387.000366,77.519379
4911,163.700012,300.000275,387.000366,77.519379
4913,163.766678,300.000275,387.000366,77.519379
4915,163.833344,300.000275,387.000366,77.519379
4917,163.900009,300.000275,387.000366,77.519379
4919,163.966675,300.000275,387.000366,77.519379
4921,164.033340,300.000275,387.000366,77.519379
4923,164.100006,301.000275,387.000366,77.777771
4925,164.166672,301.000275,387.000366,77.777771
4927,164.233337,301.000275,387.000366,77.777771
4929,164.300003,301.000275,387.000366,77.777771
4931,164.366669,301.000275,387.000366,77.777771
4933,164.433334,301.000275,387.000366,77.777771
4935,164.500015,301.000275,387.000366,77.777771
4937,164.566681,301.000275,387.000366,77.777771
4939,164.633347,302.000275,387.000366,78.036171
4941,164.700012,302.000275,387.000366,78.036171
4943,164.766678,302.000275,387.000366,78.036171
4945,164.833344,302.000275,387.000366,78.036171
4947,164.900009,302.000275,387.000366,78.036171
4949,164.966675,302.000275,387.000366,78.036171
4951,165.033340,302.000275,387.000366,78.036171
4953,165.100006,302.000275,387.000366,78.036171
4955,165.166672,302.000275,387.000366,78.036171
4957,165.233337,303.000275,387.000366,78.294571
4959,165.300003,303.000275,387.000366,78.294571
4961,165.366669,303.000275,387.000366,78.294571
4963,165.433334,303.000275,387.000366,78.294571
4965,165.500015,303.000275,387.000366,78.294571
4967,165.566681,303.000275,387.000366,78.294571
4969,165.633347,303.000275,387.000366,78.294571
4971,165.700012,304.000305,387.000366,78.552971
4973,165.766678,304.000305,387.000366,78.552971
4975,165.833344,304.000305,387.000366,78.552971
4977,165.900009,304.000305,387.000366,78.552971
4979,165.966675,304.000305,387.000366,78.552971
4981,166.033340,304.000305,387.000366,78.552971
4983,166.100006,304.000305,387.000366,78.552971
4985,166.166672,304.000305,387.000366,78.552971
4987,166.233337,304.000305,387.000366,78.552971
4989,166.300003,305.000305,387.000366,78.811371
4991,166.366669,305.000305,387.000366,78.811371
4993,166.433350,305.000305,387.000366,78.811371
4995,166.500015,305.000305,387.000366,78.811371
4997,166.566681,305.000305,387.000366,78.811371
4999,166.633347,305.000305,387.000366,78.811371
5001,166.700012,305.000305,387.000366,78.811371
5003,166.766678,305.000305,387.000366,78.811371
5005,166.833344,306.000305,387.000366,79.069771
5007,166.900009,306.000305,387.000366,79.069771
5009,166.966675,306.000305,387.000366,79.069771
5011,167.033340,306.000305,387.000366,79.069771
5013,167.100006,306.000305,387.000366,79.069771
5015,167.166672,306.000305,387.000366,79.069771
5017,167.233337,306.000305,387.000366,79.069771
5019,167.300003,306.000305,387.000366,79.069771
5021,167.366669,306.000305,387.000366,79.069771
5023,167.433350,307.000305,387.000366,79.328171
5025,167.500015,307.000305,387.000366,79.328171
5027,167.566681,307.000305,387.000366,79.328171
5029,167.633347,307.000305,387.000366,79.328171
5031,167.700012,307.000305,387.000366,79.328171
5033,167.766678,307.000305,387.000366,79.328171
5035,167.833344,307.000305,387.000366,79.328171
5037,167.900009,307.000305,387.000366,79.328171
5039,167.966675,307.000305,387.000366,79.328171
5041,168.033340,308.000305,387.000366,79.586563
5043,168.100006,308.000305,387.000366,79.586563
5045,168.166672,308.000305,387.000366,79.586563
5047,168.233337,308.000305,387.000366,79.586563
5049,168.300003,308.000305,387.000366,79.586563
5051,168.366669,308.000305,387.000366,79.586563
5053,168.433350,308.000305,387.000366,79.586563
5055,168.500015,309.000305,387.000366,79.844963
5057,168.566681,309.000305,387.000366,79.844963
5059,168.633347,309.000305,387.000366,79.844963
5061,168.700012,309.000305,387.000366,79.844963
5063,168.766678,309.000305,387.000366,79.844963
5065,168.833344,309.000305,387.000366,79.844963
5067,168.900009,309.000305,387.000366,79.844963
5069,168.966675,309.000305,387.000366,79.844963
5071,169.033340,309.000305,387.000366,79.844963
5073,169.100006,310.000305,387.000366,80.103363
5075,169.166672,310.000305,387.000366,80.103363
5077,169.233337,310.000305,387.000366,80.103363
5079,169.300003,310.000305,387.000366,80.103363
5081,169.366669,310.000305,387.000366,80.103363
5083,169.433350,310.000305,387.000366,80.103363
5085,169.500015,310.000305,387.000366,80.103363
5087,169.566681,310.000305,387.000366,80.103363
5089,169.633347,311.000305,387.000366,80.361763
5091,169.700012,311.000305,387.000366,80.361763
5093,169.766678,311.000305,387.000366,80.361763
5095,169.833344,311.000305,387.000366,80.361763
5097,169.900009,311.000305,387.000366,80.361763
5099,169.966675,311.000305,387.000366,80.361763
5101,170.033340,311.000305,387.000366,80.361763
5103,170.100006,311.000305,387.000366,80.361763
5105,170.166672,311.000305,387.000366,80.361763
5107,170.233337,312.000305,387.000366,80.620155
5109,170.300003,312.000305,387.000366,80.620155
5111,170.366669,312.000305,387.000366,80.620155
5113,170.433350,312.000305,387.000366,80.620155
5115,170.500015,312.000305,387.000366,80.620155
5117,170.566681,312.000305,387.000366,80.620155
5119,170.633347,312.000305,387.000366,80.620155
5121,170.700012,313.000305,387.000366,80.878555
5123,170.766678,313.000305,387.000366,80.878555
5125,170.833344,313.000305,387.000366,80.878555
5127,170.900009,313.000305,387.000366,80.878555
5129,170.966675,313.000305,387.000366,80.878555
5131,171.033340,313.000305,387.000366,80.878555
5133,171.100006,313.000305,387.000366,80.878555
5135,171.166672,313.000305,387.000366,80.878555
5137,171.233337,313.000305,387.000366,80.878555
5139,171.300003,314.000305,387.000366,81.136955
5141,171.366669,314.000305,387.000366,81.136955
5143,171.433350,314.000305,387.000366,81.136955
5145,171.500015,314.000305,387.000366,81.136955
5147,171.566681,314.000305,387.000366,81.136955
5149,171.633347,314.000305,387.000366,81.136955
5151,171.700012,314.000305,387.000366,81.136955
5153,171.766678,314.000305,387.000366,81.136955
5155,171.833344,315.000305,387.000366,81.395355
5157,171.900009,315.000305,387.000366,81.395355
5159,171.966675,315.000305,387.000366,81.395355
5161,172.033340,315.000305,387.000366,81.395355
5163,172.100006,315.000305,387.000366,81.395355
5165,172.166672,315.000305,387.000366,81.395355
5167,172.233337,315.000305,387.000366,81.395355
5169,172.300003,315.000305,387.000366,81.395355
5171,172.366669,315.000305,387.000366,81.395355
5173,172.433350,316.000305,387.000366,81.653748
5175,172.500015,316.000305,387.000366,81.653748
5177,172.566681,316.000305,387.000366,81.653748
5179,172.633347,316.000305,387.000366,81.653748
5181,172.700012,316.000305,387.000366,81.653748
5183,172.766678,316.000305,387.000366,81.653748
5185,172.833344,316.000305,387.000366,81.653748
5187,172.900009,316.000305,387.000366,81.653748
5189,172.966675,316.000305,387.000366,81.653748
5191,173.033340,317.000305,387.000366,81.912148
5193,173.100006,317.000305,387.000366,81.912148
5195,173.166672,317.000305,387.000366,81.912148
5197,173.233337,317.000305,387.000366,81.912148
5199,173.300003,317.000305,387.000366,81.912148
5201,173.366669,317.000305,387.000366,81.912148
5203,173.433350,317.000305,387.000366,81.912148
5205,173.500015,318.000305,387.000366,82.170547
5207,173.566681,318.000305,387.000366,82.170547
5209,173.633347,318.000305,387.000366,82.170547
5211,173.700012,318.000305,387.000366,82.170547
5213,173.766678,318.000305,387.000366,82.170547
5215,173.833344,318.000305,387.000366,82.170547
5217,173.900009,318.000305,387.000366,82.170547
5219,173.966675,318.000305,387.000366,82.170547
5221,174.033340,318.000305,387.000366,82.170547
5223,174.100006,319.000305,387.000366,82.428947
5225,174.166672,319.000305,387.000366,82.428947
5227,174.233337,319.000305,387.000366,82.428947
5229,174.300003,319.000305,387.000366,82.428947
5231,174.366669,319.000305,387.000366,82.428947
5233,174.433350,319.000305,387.000366,82.428947
5235,174.500015,319.000305,387.000366,82.428947
5237,174.566681,319.000305,387.000366,82.428947
5239,174.633347,320.000305,387.000366,82.687340
5241,174.700012,320.000305,387.000366,82.687340
5243,174.766678,320.000305,387.000366,82.687340
5245,174.833344,320.000305,387.000366,82.687340
5247,174.900009,320.000305,387.000366,82.687340
5249,174.966675,320.000305,387.000366,82.687340
5251,175.033340,320.000305,387.000366,82.687340
5253,175.100006,320.000305,387.000366,82.687340
5255,175.166672,320.000305,387.000366,82.687340
